config_id,label,group,case_id,difficulty,mode,called_tools,h,a,n_checks,error_type,n_configs,n_configs_expected,missing_config_ids
llama-3.2-3b,Llama-3.2-3B,General-Purpose,st_strv_018,easy,no_call,,0,0.0,1,no_call,28,28,
llama-3.2-3b,Llama-3.2-3B,General-Purpose,st_strv_019,easy,correct_with_extra,validate_str_fields|get_aml_glossary|compare_periods|get_fraud_type_summary|get_fraud_type_summary,1,1.0,1,over_call,28,28,
llama-3.2-3b,Llama-3.2-3B,General-Purpose,st_strv_020,easy,correct_with_extra,validate_str_fields|get_aml_glossary|compare_periods|get_fraud_type_summary|get_fraud_type_summary,1,1.0,1,over_call,28,28,
llama-3.2-3b,Llama-3.2-3B,General-Purpose,st_strv_021,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.2-3b,Llama-3.2-3B,General-Purpose,st_strv_022,easy,correct_with_extra,validate_str_fields|get_aml_glossary|compare_periods|get_fraud_type_summary|get_fraud_type_summary,1,1.0,1,over_call,28,28,
llama-3.2-3b,Llama-3.2-3B,General-Purpose,st_strv_023,easy,miscall_only,get_aml_glossary|get_aml_glossary|get_aml_glossary|get_aml_glossary|get_aml_glossary|get_aml_glossary,0,0.0,1,wrong_tool,28,28,
llama-3.2-3b,Llama-3.2-3B,General-Purpose,st_strv_024,easy,correct_with_extra,validate_str_fields|get_aml_glossary|compare_periods|get_fraud_type_summary|get_fraud_type_summary,1,1.0,1,over_call,28,28,
llama-3.2-3b,Llama-3.2-3B,General-Purpose,st_strv_025,easy,correct_with_extra,validate_str_fields|get_aml_glossary|get_aml_glossary|get_aml_glossary|get_aml_glossary,1,1.0,1,over_call,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_001,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_002,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_003,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_004,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_005,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_006,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_007,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_008,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_009,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_010,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_011,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_012,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_013,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_014,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_015,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_016,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_017,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_018,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_019,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_020,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_021,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_022,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_023,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_024,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
llama-3.3-70b,Llama-3.3-70B,General-Purpose,st_strv_025,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_001,easy,correct_only,validate_str_fields,1,0.0,1,param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_002,easy,correct_only,validate_str_fields,1,0.0,1,param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_003,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_004,easy,correct_only,validate_str_fields,1,0.0,1,param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_005,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_006,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_007,easy,correct_only,validate_str_fields,1,0.0,1,param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_008,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_009,easy,correct_only,validate_str_fields,1,0.0,1,param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_010,easy,correct_only,validate_str_fields,1,0.0,1,param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_011,easy,correct_only,validate_str_fields,1,0.0,1,param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_012,easy,correct_only,validate_str_fields,1,0.0,1,param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_013,easy,correct_only,validate_str_fields,1,0.0,1,param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_014,easy,correct_only,validate_str_fields,1,0.0,1,param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_015,easy,correct_only,validate_str_fields,1,0.0,1,param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_016,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_017,easy,correct_only,validate_str_fields,1,0.0,1,param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_018,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_019,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_020,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_021,easy,correct_only,validate_str_fields,1,0.0,1,param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_022,easy,correct_only,validate_str_fields,1,0.0,1,param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_023,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_024,easy,correct_only,validate_str_fields,1,0.0,1,param_error,28,28,
ministral-3b,Ministral-3-3B,General-Purpose,st_strv_025,easy,no_call,,0,0.0,1,no_call,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_001,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_002,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_003,easy,no_call,,0,0.0,1,no_call,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_004,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_005,easy,no_call,,0,0.0,1,no_call,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_006,easy,no_call,,0,0.0,1,no_call,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_007,easy,no_call,,0,0.0,1,no_call,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_008,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_009,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_010,easy,no_call,,0,0.0,1,no_call,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_011,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_012,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_013,easy,no_call,,0,0.0,1,no_call,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_014,easy,no_call,,0,0.0,1,no_call,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_015,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_016,easy,no_call,,0,0.0,1,no_call,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_017,easy,no_call,,0,0.0,1,no_call,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_018,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_019,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_020,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_021,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_022,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_023,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_024,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
mistral-small,Mistral-Small-24B,General-Purpose,st_strv_025,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_001,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_002,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_003,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_004,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_005,easy,no_call,,0,0.0,1,parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_006,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_007,easy,no_call,,0,0.0,1,parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_008,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_009,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_010,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_011,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_012,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_013,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_014,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_015,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_016,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_017,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_018,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_019,easy,no_call,,0,0.0,1,parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_020,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_021,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_022,easy,no_call,,0,0.0,1,parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_023,easy,no_call,,0,0.0,1,no_call,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_024,easy,no_call,,0,0.0,1,parse_fail,28,28,
phi-4-mini,Phi-4-mini,General-Purpose,st_strv_025,easy,no_call,,0,0.0,1,no_call,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_001,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_002,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_003,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_004,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_005,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_006,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_007,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_008,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_009,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_010,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_011,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_012,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_013,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_014,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_015,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_016,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_017,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_018,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_019,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_020,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_021,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_022,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_023,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_024,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-nt,Qwen3.5-27B (NT),General-Purpose,st_strv_025,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_001,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_002,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_003,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_004,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_005,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_006,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_007,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_008,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_009,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_010,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_011,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_012,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_013,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_014,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_015,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_016,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_017,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_018,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_019,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_020,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_021,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_022,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_023,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_024,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-27b-t,Qwen3.5-27B (T),General-Purpose,st_strv_025,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_001,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_002,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_003,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_004,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_005,easy,no_call,,0,0.0,1,no_call,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_006,easy,no_call,,0,0.0,1,no_call,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_007,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_008,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_009,easy,no_call,,0,0.0,1,no_call,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_010,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_011,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_012,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_013,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_014,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_015,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_016,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_017,easy,no_call,,0,0.0,1,no_call,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_018,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_019,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_020,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_021,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_022,easy,no_call,,0,0.0,1,no_call,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_023,easy,no_call,,0,0.0,1,no_call,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_024,easy,no_call,,0,0.0,1,no_call,28,28,
qwen35-4b-nt,Qwen3.5-4B (NT),General-Purpose,st_strv_025,easy,no_call,,0,0.0,1,no_call,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_001,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_002,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_003,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_004,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_005,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_006,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_007,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_008,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_009,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_010,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_011,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_012,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_013,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_014,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_015,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_016,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_017,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_018,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_019,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_020,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_021,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_022,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_023,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_024,easy,correct_only,validate_str_fields,1,0.0,1,param_error,28,28,
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_025,easy,correct_only,validate_str_fields,1,1.0,1,correct,28,28,
